Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
div_efl_ipl1_pha,div_efl_ipl1_pha,360 Encompass,iPeople MT56,360 Encompass,phaadm_ipl_in_cocat,phaadm,ipl,ippl,iPeople,in,cocat,,10297,*default*,phaadm_360e_out_hsctam0360epha_cocat,phaadm,360e,3m,3M,out,hsctam0360epha_cocat,orclvp01.unix.medcity.net,16371,4
div_efl_ipl1_pha,hsc_tam0_360e_pha,360 Encompass,iPeople MT56,360 Encompass,phaadm_ipl_in_cpcsatpha,phaadm,ipl,ippl,iPeople,in,cpcsatpha,,16371,*default*,phaadm_360e_out_prod_2,phaadm,360e,3m,3M,out,prod_2,10.230.52.148,8975,4
cpcs_at_adt,div_efl_e2,Envision Healthcare,HCA 5.6,Envision Healthcare,adt_mt_in_cpcsat,adt,mt,mt,Meditech,in,cpcsat,,15478,*default*,adt_e2_out,adt,e2,envsnhc,Envision Healthcare,out,,10.129.89.77,39730,6
cpcs_at_adt,cpcs_at_adt2,Envision Healthcare,HCA 5.6,Envision Healthcare,adt_mt_in_6,adt,mt,mt,Meditech,in,6,,16353,*default*,adt_e2_out_divefle2,adt,e2,envsnhc,Envision Healthcare,out,divefle2,orclvp01.unix.medcity.net,15478,6
cpcs_at_adt,div_efl_dolbey,Fusion Voice,HCA 5.6,Fusion Voice,adt_mt_in_cpcsatadt,adt,mt,mt,Meditech,in,cpcsatadt,,15635,*default*,adt_fvce_out_1,adt,fvce,dlby,Dolbey,out,1,10.159.76.12,9725,6
cpcs_at_adt,cpcs_at_adt2,Fusion Voice,HCA 5.6,Fusion Voice,adt_mt_in_6,adt,mt,mt,Meditech,in,6,,16353,*default*,adt_fvce_out_divefldolbey,adt,fvce,dlby,Dolbey,out,divefldolbey,orclvp01.unix.medcity.net,15635,6
cpcs_at_adt,cpcs_at_adt2,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,adt_mt_in_6,adt,mt,mt,Meditech,in,6,,16353,*default*,adt_hpf_out_hsctam0adt,adt,hpf,mcksn,McKesson,out,hsctam0adt,ordcupappclv01.unix.medcity.net,14078,8
cpcs_at_adt,hsc_tam0_adt,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,adt_mt_in_cpcsat,adt,mt,mt,Meditech,in,cpcsat,,14078,*default*,adt_hpf_out_1,adt,hpf,mcksn,McKesson,out,1,ordcupappclv01.unix.medcity.net,14649,8
cpcs_at_adt,hsc_tam0_adt,MPF-Patient Folder/HPF Facility,HCA 5.6,MPF-Patient Folder/HPF Facility,adt_mt_in_1,adt,mt,mt,Meditech,in,1,,14649,*default*,adt_hpf_out,adt,hpf,mcksn,McKesson,out,,ORDCWPAPPHPF11B.hca.corpad.net,6600,8
cpcs_at_adt,hsc_tam0_aso,ONE,HCA 5.6,ONE,adt_mt_in_cpcsatadt,adt,mt,mt,Meditech,in,cpcsatadt,,10326,*default*,adt_aso_out,adt,aso,arstrp,Airstrip Technologies,out,,10.227.64.119,9100,6
