Starting_Logical_Site_Name,logical_site_name,ob_product_name,ib_product_name,Vendor,ib_threadname,ib_datatype,ib_product_mnem,ib_vendor_mnem,ib_vendor_name,ib_thread_type,ib_name_suffix,ib_thread_ip,ib_thread_port,trxid,ob_threadname,ob_datatype,ob_product_mnem,ob_vendor_mnem,ob_vendor_name,ob_thread_type,ob_name_suffix,ob_thread_ip,ob_thread_port,route_length
cpcs_mhb_oe,cpcs_mhb_oe,HCA 5.6,Centricity MUSE,Centricity MUSE,oerpt_muse_in,oerpt,muse,gehc,GE,in,,,13724,*default*,oerpt_mt_out_4,oerpt,mt,mt,Meditech,out,4,orclvp01.unix.medcity.net,17276,4
cpcs_mhb_oe,cpcs_mhb_oe,HCA 5.6,Multiple Vendor Feed,HCA 5.6,oerpt_multi_in_4,oerpt,multi,hcaeis,HCA D&IS,in,4,,17276,*default*,oerpt_mt_out,oerpt,mt,mt,Meditech,out,,,13710,4
cpcs_mhb_lab,cpcs_mhb_lab,HCare Hub,HCA 5.6,HCare Hub,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,13641,*default*,labrslt_mhub_out,labrslt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40928,2
cpcs_mhb_oe,cpcs_mhb_oe,HCare Hub,HCA 5.6,HCare Hub,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,13709,*default*,oerpt_mhub_out,oerpt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40929,2
cpcs_mhb_oe,cpcs_mhb_oe,Care Management-Facility,HCA 5.6,Care Management-Facility,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,13709,*default*,oerpt_mids_out_diveflmids,oerpt,mids,mids,Midas+,out,diveflmids,"orclvp01.unix.medcity.net ",13804,4
cpcs_mhb_oe,div_efl_mids_oe,Care Management-Facility,HCA 5.6,Care Management-Facility,oerpt_mt_in_cpcsmhboe,oerpt,mt,mt,Meditech,in,cpcsmhboe,,13804,*default*,oerpt_mids_out,oerpt,mids,mids,Midas+,out,,nadcwpdbsmds03.hca.corpad.net,12121,4
div_efl_mids_oe,div_efl_mids_oe,HCA 5.6,Care Management-Facility,Care Management-Facility,oerpt_mids_in,oerpt,mids,mids,Midas+,in,,,12776,COCMHB,oerpt_mt_out_cpcsmhboe,oerpt,mt,mt,Meditech,out,cpcsmhboe,"orclvp01.unix.medcity.net ",13811,6
cpcs_mhb_adt,cpcs_mhb_adt,Optiflex,HCA 5.6,Optiflex,adt_mt_in_oflx_cpcssoa,adt,mt,mt,Meditech,in,oflx_cpcssoa,,13640,*default*,adt_oflx_out,adt,oflx,omnicl,Omnicell,out,,MSSQL_OPX_MHB,,2
cpcs_mhb_adt,cpcs_mhb_adt,SMART,HCA 5.6,SMART,adt_mt_in_cpcssoa,adt,mt,mt,Meditech,in,cpcssoa,,13749,*default*,adt_smrt_out,adt,smrt,hca,HCA,out,,mmdu.26110.colhca.com,/mm03/data,2
cpcs_mhb_lab,cpcs_mhb_lab,HCare Hub,HCA 5.6,HCare Hub,pthrslt_mt_in,pthrslt,mt,mt,Meditech,in,,,13906,*default*,pthrslt_mhub_out,pthrslt,mhub,hlthctly,Health Catalyst,out,,EFDVWPAPPHUB01.hcapf.net,40931,2
hsc_tam0_img2,hsc_tam0_img2,MPF-Patient Folder/HPF Facility,HealthSource,HealthSource to MPF-Patient Folder/HPF Facility,imgurl_esrt_in_cocmhb,imgurl,esrt,hltprt,Datavant/CIOX,in,cocmhb,,/hci/home/esrt/COCMHB/trigger,*default*,img_hpf_out_2,img,hpf,mcksn,McKesson,out,2,orclvp02.unix.medcity.net,10425,4
div_efl_ipl1_edm,div_efl_ipl1_edm,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,edm_ipl_in_cocmhb,edm,ipl,ippl,iPeople,in,cocmhb,,10272,*default*,edm_bti_out_cocmhb,edm,bti,hcaeis,HCA D&IS,out,cocmhb,xrdcwpintbzt18c.hca.corpad.net,31003,2
div_efl_ipl1,div_efl_ipl1,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,nuras_ipl_in_cocmhb,nuras,ipl,ippl,iPeople,in,cocmhb,,10291,*default*,nuras_bti_out_cocmhb,nuras,bti,hcaeis,HCA D&IS,out,cocmhb,xrdcwpintbzt18b.hca.corpad.net,32003,2
div_efl_ipl1_pha,div_efl_ipl1_pha,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,phaadm_ipl_in_cocmhb,phaadm,ipl,ippl,iPeople,in,cocmhb,,10300,*default*,phaadm_bti_out_cocmhb,phaadm,bti,hcaeis,HCA D&IS,out,cocmhb,xrdcwpintbzt18d.hca.corpad.net,34003,2
div_efl_ipl1,div_efl_ipl1,EIS Biztalk Platform,iPeople MT56,EIS Biztalk Platform,sch_ipl_in_cocmhb,sch,ipl,ippl,iPeople,in,cocmhb,,10309,*default*,sch_bti_out_cocmhb,sch,bti,hcaeis,HCA D&IS,out,cocmhb,xrdcwpintbzt18f.hca.corpad.net,33003,2
cpcs_mhb_lab,cpcs_mhb_lab,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,labrslt_mt_in,labrslt,mt,mt,Meditech,in,,,13641,*default*,labrslt_bti_out,labrslt,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17c.hca.corpad.net,14003,2
cpcs_mhb_oe,cpcs_mhb_oe,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,oerpt_mt_in,oerpt,mt,mt,Meditech,in,,,13709,*default*,oerpt_bti_out,oerpt,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17b.hca.corpad.net,17004,2
cpcs_mhb_pha,cpcs_mhb_pha,EIS Biztalk Platform,HCA 5.6,EIS Biztalk Platform,phaord_mt_in,phaord,mt,mt,Meditech,in,,,13562,*default*,phaord_bti_out,phaord,bti,hcaeis,HCA D&IS,out,,xrdcwpintbzt17b.hca.corpad.net,12003,2
